inventor_id,name,country
fl:lu_ln:price-2,Luke Price,US
fl:po_ln:wu-35,Po-Hua Wu,TW
fl:ge_ln:zhang-48,George Zhang,CN
fl:pa_ln:sterling-3,Pascale Sterling,US
fl:ju_ln:laub-2,Jurgen Laub,DE
fl:sh_ln:hirose-16,Shinji Hirose,JP
fl:yu_ln:yang-445,Yu-Chien Yang,TW
fl:hu_ln:lin-352,HuaJin Lin,CN
fl:mo_ln:kang-47,Moses Kang,LT
fl:ji_ln:heo-53,Ji Seok Heo,KR
fl:mi_ln:conte-1,Michael J. Conte,US
fl:hi_ln:yoshizawa-13,Hitoshi Yoshizawa,JP
fl:yu_ln:wu-433,Yuanyuan Wu,CN
fl:ta_ln:hama-7,Tatsuya Hama,JP
fl:ab_ln:giri-3,Abhilash Giri,IN
fl:so_ln:suzuki-9,So Suzuki,JP
fl:fe_ln:zou-8,Fei Zou,CN
fl:ta_ln:pozsgai-1,Tamas Pozsgai,FR
fl:fe_ln:zhang-75,Fei Zhang,CN
fl:de_ln:lin-16,Dequan Lin,CN
fl:yu_ln:liu-139,Yu-Chun Liu,TW
fl:mi_ln:li-201,Ming Li,US
fl:ca_ln:massie-3,Carson Noel Massie,US
fl:yo_ln:itai-3,Yoko Itai,JP
fl:jo_ln:ive-4,Jonathan P. Ive,US
fl:yi_ln:huang-354,Yingdong Huang,CN
fl:jo_ln:jenkins-39,John Jenkins,US
fl:jo_ln:lise-2,Jonathan M. Lise,US
fl:ga_ln:block-1,Gareth Block,US
fl:ri_ln:elchert-1,Richard W. Elchert,US
fl:ro_ln:grant-26,Robert Grant,GB
fl:lu_ln:bourgeois-1,Luc Bourgeois,CA
fl:br_ln:roderman-1,Brian Roderman,US
fl:ra_ln:allard-3,Randy Allard,US
fl:ch_ln:mao-64,Chuanxin Mao,US
fl:aa_ln:luthi-1,Aaron Vernon Luthi,US
fl:yu_ln:gao-8,Yuchun Gao,CN
fl:mi_ln:maslik-1,Michal Maslik,GB
fl:ai_ln:cox-1,Ainsley Cox,GB
fl:ja_ln:ashtonmiller-1,James A. Ashton-Miller,US
fl:ch_ln:nabeta-1,Chiharu Nabeta,JP
fl:mi_ln:padgett-3,Michael John Padgett,US
fl:ju_ln:schaetz-1,Julia Schaetz,DE
01f8src3ylv7yprumr7p5t0mw,Ernst Demmelmayr,US
fl:sa_ln:isobe-6,Sachino Isobe,JP
fl:ja_ln:lee-782,Jaehyuk Lee,KR
fl:ju_ln:park-283,Junyong Park,US
fl:li_ln:chen-380,Libin Chen,CN
fl:ca_ln:evans-5,Carolyn B. Evans,US
fl:ky_ln:kim-591,Kyoungjoung Kim,KR
fl:to_ln:cohen-7,Todd Cohen,US
fl:ro_ln:potter-8,Robert L. Potter,US
01g5nhmq5wgo1arsnpwo53z48,Mallika Ajay Maroo,IN
fl:jo_ln:omdahl-1,"John R. Omdahl, II",US
fl:fo_ln:yap-1,Fook Fah Yap,SG
fl:ph_ln:shook-1,Phillip Shook,US
fl:ni_ln:tramontana-1,Nico Tramontana,US
fl:xu_ln:he-73,Xuxiang He,CN
fl:ju_ln:kim-263,Jun Young Kim,KR
fl:ni_ln:zhou-15,Ning Zhou,DE
fl:ma_ln:paradise-2,Matthew Paradise,US
fl:pa_ln:michotte-1,Paul Michotte,US
fl:hr_ln:nassanian-1,Hrag Nassanian,US
fl:qi_ln:guo-49,Qi Guo,US
fl:el_ln:duffy-1,Elaine Marie Duffy,US
fl:pa_ln:mohanraj-1,Parthiban Mohanraj,US
fl:ia_ln:goldstein-1,Ian Goldstein,US
fl:na_ln:aponte-1,Nayda Aponte,US
fl:xi_ln:xiao-35,Xiaoqing Xiao,CN
fl:gr_ln:wolos-3,Gregory Wolos,US
fl:fu_ln:luo-15,Fuguang Luo,CN
fl:is_ln:derosewilson-1,Isaiah DeRose-Wilson,US
fl:ha_ln:selvaraj-1,Harini Selvaraj,US
fl:lo_ln:carnel-1,Lode Carnel,US
fl:de_ln:snyder-15,Dennis Lee Snyder,US
fl:ju_ln:laroche-1,Juliette Laroche,US
fl:gr_ln:aitken-1,Greg Aitken,US
fl:ju_ln:jaede-2,Julian Jaede,US
fl:ch_ln:wilson-50,Christopher Wilson,US
fl:jo_ln:martisala-1,Jordi Marti Sala,ES
fl:ya_ln:dunnett-1,Yasmin Dunnett,GB
fl:jo_ln:robinson-56,Jonathan Shea Robinson,US
fl:la_ln:holmes-10,Lance Holmes,CA
fl:ro_ln:bagley-6,Ron Bagley,US
fl:fr_ln:biancuzzo-1,Francisco Biancuzzo,US
fl:al_ln:kassin-1,Albert Kassin,US
fl:ma_ln:graves-14,Marshall T. Graves,US
fl:er_ln:vanfossen-1,Eric Van Fossen,US
fl:lu_ln:mack-1,Luke James Mack,US
fl:ro_ln:diboine-1,Romain Diboine,KR
fl:mi_ln:gottscheck-1,Michael Gottscheck,DE
fl:ta_ln:nakamura-121,Takamitsu Nakamura,JP
fl:al_ln:olcay-1,Ali Bahadir Olcay,TR
fl:mo_ln:kim-84,Moonchul Kim,US
fl:ry_ln:melofchik-1,Ryan Melofchik,US
fl:na_ln:allen-10,Nathan H. Allen,US
fl:zh_ln:yang-219,Zhen Yang,CN
fl:jo_ln:siegel-1,Jonathan P. Siegel,US
fl:ad_ln:sandt-2,Adam Sandt,US
fl:tz_ln:huang-36,Tzu-Ming Huang,US
fl:jo_ln:tan-1,Joe Sung-Ho Tan,AT
fl:xu_ln:huang-99,Xuefeng Huang,CN
fl:ya_ln:xu-193,Yanyu Xu,US
fl:we_ln:dong-17,Wesley Dong,US
fl:ja_ln:reid-12,James Allen Douglas Reid,CA
fl:he_ln:xia-3,Hengxu Xia,US
fl:sa_ln:yoo-60,Sang Hun Yoo,KR
fl:al_ln:dryer-2,Allison W. Dryer,US
fl:ni_ln:huggins-1,Nicki Huggins,US
fl:an_ln:houck-2,Andrew Careaga Houck,US
fl:pa_ln:nicoll-1,Paul Nicoll,GB
fl:sc_ln:mercer-2,Scott A. Mercer,US
fl:ki_ln:lesher-1,Kiah Lesher,US
fl:li_ln:wang-387,Liang Wang,CN
fl:ko_ln:nishikawa-17,Koichiro Nishikawa,JP
fl:ro_ln:lussier-5,Robert Lussier,US
fl:ed_ln:mine-1,Eduardo H. Mine,US
fl:zi_ln:yuan-12,Ziming Yuan,CN
fl:za_ln:yahya-1,Zainal Abidin Mohd Yahya,SG
fl:mi_ln:park-183,Minhoo Park,US
fl:br_ln:collins-19,Brad Collins,US
fl:ma_ln:asai-1,Mark Asai,US
fl:ji_ln:baste-1,Jim Baste,US
fl:lu_ln:zanetti-1,Luca Zanetti,IT
fl:xi_ln:zhang-530,Xiang Zhang,CN
fl:ka_ln:muto-16,Kanji Muto,JP
fl:br_ln:powell-16,Brad Powell,US
fl:hu_ln:zhong-28,Huashan Zhong,US
fl:da_ln:weagle-1,David Weagle,US
fl:yu_ln:chen-663,Yu-Ju Chen,TW
fl:we_ln:long-18,Wenjun Long,US
fl:ko_ln:isozaki-1,Kou Isozaki,JP
fl:ja_ln:stanfield-2,James Richard Stanfield,US
fl:ol_ln:novikov-2,Oleg Novikov,AT
fl:ma_ln:calmer-1,Marion Calmer,US
fl:ch_ln:heikkila-2,Christopher A. Heikkila,US
fl:an_ln:bloedt-1,Anton Bloedt,NL
fl:sh_ln:yang-558,Shunde Yang,US
fl:do_ln:zheng-25,Dong Zheng,CN
fl:ri_ln:cope-6,Richard Cope,US
fl:yu_ln:liu-449,Yulong Liu,US
fl:co_ln:o'sullivan-4,Cody O'Sullivan,US
fl:ji_ln:zhu-205,Jianrong Zhu,CN
fl:hw_ln:choi-44,Hwan-Woong Choi,KR
fl:yu_ln:pan-3,Yung-Chin Pan,TW
fl:sc_ln:beckerman-1,Scott Beckerman,US
fl:pa_ln:harrison-13,Paul B. Harrison,FR
fl:ni_ln:tapia-1,Nicholas Tapia,US
fl:si_ln:wang-81,Siyun Wang,CN
fl:pe_ln:mari-1,Pedro Mari,US
fl:be_ln:shaffer-2,Benjamin Andrew Shaffer,US
fl:eh_ln:kaoud-1,Ehab Kaoud,US
fl:se_ln:kim-696,Seonkyu Kim,KR
fl:da_ln:mcguire-18,Danielle McGuire,CA
fl:hi_ln:watanabe-61,Hiroaki Watanabe,JP
fl:al_ln:danilkin-2,Aleksey Danilkin,US
fl:li_ln:li-404,Linxing LI,CN
fl:da_ln:ngene-1,David Ngene,US
fl:er_ln:costas-1,Eric Costas,AU
fl:re_ln:silva-4,Rea Ann Silva,US
fl:ne_ln:lettenberger-1,Neil Lettenberger,US
fl:we_ln:allen-1,Wendy Hanson Allen,US
fl:ke_ln:indorf-1,Keith Ward Indorf,US
fl:so_ln:joshi-1,Sourabh Shrinivas Joshi,US
fl:ka_ln:matsushita-26,Kazuhiro Matsushita,JP
fl:yv_ln:anderson-1,Yvonne Anderson,CA
fl:mu_ln:aris-1,Muharrem Aris,GB
fl:sh_ln:hong-62,Shuxian Hong,US
fl:hi_ln:endo-17,Hideki Endo,JP
fl:de_ln:demaala-1,Derek Dema-ala,US
fl:xu_ln:zhu-103,Xueping Zhu,US
fl:ja_ln:barrett-1,Jamie Liam Barrett,CN
fl:fe_ln:lei-2,Fei Lei,US
fl:wi_ln:blank-3,"William J. Blank, Jr.",US
fl:ch_ln:cheng-352,Chih-Yuan Cheng,TW
fl:to_ln:segev-2,Tomer Segev,IL
fl:we_ln:zhan-10,Wei Zhan,US
fl:ro_ln:bek-1,Robin Bek,US
fl:da_ln:lee-128,Danny Lee,KR
fl:xi_ln:li-133,Xiaolin Li,US
fl:ch_ln:young-76,Chelsea Young,US
fl:fr_ln:wegener-3,Fritz Wegener,DE
fl:pe_ln:hruby-2,Peter Hruby,US
fl:se_ln:boo-4,Seungchul Boo,JP
fl:ri_ln:zorkendorfer-1,Rico Zörkendörfer,US
fl:ju_ln:montesalvo-1,Justin Montesalvo,AU
fl:je_ln:blair-3,Jeremy Webster Blair,US
fl:mi_ln:goda-1,Mitsuhiro Goda,JP
fl:pe_ln:masalin-1,Petteri Masalin,FI
fl:ma_ln:turner-19,Matthew Turner,US
fl:st_ln:albright-1,Steven Todd Albright,US
fl:sa_ln:park-231,Saehee Park,US
fl:ja_ln:swamy-3,Jay Swamy,US
fl:mi_ln:dai-9,Mingxing Dai,CN
fl:ra_ln:katz-2,Rachel Katz,US
fl:ch_ln:wai-13,Chan Wai,US
fl:su_ln:malaret-1,Susan E. Malaret,US
fl:ph_ln:seagram-1,Phillip C. Seagram,US
fl:lo_ln:turk-2,Lori Turk,CA
fl:gi_ln:severino-1,Giuseppe Severino,IT
fl:sh_ln:chen-815,Shishi Chen,US
fl:be_ln:meister-3,Beat Meister,CH
fl:ch_ln:reynolds-28,Christopher Reynolds,US
fl:al_ln:brugger-1,Alice Marlin Brugger,US
fl:ho_ln:lippert-1,Holger Lippert,DE
fl:br_ln:rehkemper-1,Brent Rehkemper,US
fl:xi_ln:chen-338,Xiaolei Chen,CN
fl:ni_ln:lylyk-1,Nicolas Pedro Lylyk,US
fl:ma_ln:sakai-44,Masayuki Sakai,JP
fl:ye_ln:nam-4,Yeonyoung Nam,KR
fl:eg_ln:aranberriaresti-1,Egoitz Aranberri Aresti,ES
fl:ja_ln:choi-159,Jae Min Choi,KR
fl:te_ln:soward-1,Terry Soward,US
fl:ka_ln:schwerdtfeger-3,Katja Schwerdtfeger,DE
fl:sh_ln:ding-65,Shuangping Ding,US
fl:ke_ln:fuchino-2,Kentarou Fuchino,JP
fl:wi_ln:layman-1,William Brian Layman,US
fl:pi_ln:hardy-1,Pierre Hardy,FR
fl:ch_ln:gregory-10,Christopher A. Gregory,US
fl:ol_ln:patry-2,Olivier Patry,CA
fl:sh_ln:hills-1,Shane Hills,US
fl:ha_ln:lee-191,Han Jin Lee,SE
fl:ch_ln:sugano-3,Chihiro Sugano,JP
fl:ab_ln:chowdhury-2,Abidur Rahman Chowdhury,US
fl:za_ln:willard-1,Zachary Parker Willard,US
fl:ta_ln:yamazaki-49,Takeshi Yamazaki,JP
fl:er_ln:vantrease-1,Erin VanTrease,US
fl:ch_ln:sempek-1,Christopher Sean Sempek,US
fl:si_ln:dennehy-1,Simon Dennehy,US
fl:sa_ln:friedman-6,Sarah Elizabeth Friedman,US
fl:sa_ln:park-155,Sangyong Park,KR
fl:vi_ln:loria-1,Victor Loria,US
fl:do_ln:hanneken-1,Douglas Hanneken,US
fl:da_ln:heo-2,Da Som Heo,KR
fl:to_ln:miyazaki-12,Tomohiro Miyazaki,JP
fl:ma_ln:graziani-3,Mark Graziani,US
fl:ey_ln:briller-1,Eyal Briller,US
fl:an_ln:ashcroft-3,Anthony Michael Ashcroft,US
fl:ke_ln:clark-42,Kevin J. Clark,US
fl:ma_ln:akhavain-1,Mark Omid Akhavain,US
fl:gr_ln:byrd-4,Grayson H. Byrd,US
fl:si_ln:sohrab-1,Sina Sohrab,US
fl:ho_ln:chen-216,Hongxia Chen,US
fl:xu_ln:tang-40,Xuewen Tang,US
fl:hu_ln:zhou-99,Huaqiang Zhou,CN
fl:er_ln:adjesson-1,Eric Adjesson,US
fl:st_ln:schneider-14,Stephan Schneider,DE
fl:hi_ln:achiwa-1,Hiroki Achiwa,JP
fl:hu_ln:fu-7,Huafeng Fu,US
fl:ja_ln:rohaly-1,Janos Rohaly,US
fl:mi_ln:lombardi-3,Michael J. Lombardi,US
fl:ch_ln:peng-280,Chang Peng,US
fl:se_ln:lee-191,Seung Jin Lee,US
fl:jo_ln:nathan-3,Jordan Nathan,US
fl:mi_ln:kim-86,Min Jung Kim,US
fl:da_ln:coster-2,Daniel J. Coster,US
fl:jo_ln:ly-3,John Ly,US
fl:li_ln:chen-400,Linchao Chen,CN
fl:fr_ln:amfitheatrof-1,Francesca Amfitheatrof,FR
fl:be_ln:stoler-1,Benjamin Stoler,US
fl:ha_ln:li-87,Haipeng Li,US
fl:yu_ln:guo-43,Yuqiang Guo,CN
fl:da_ln:dooling-2,Daniel J. Dooling,US
fl:br_ln:thomas-37,Brandon Thomas,US
fl:ka_ln:ogi-5,Kazuyuki Ogi,JP
fl:ja_ln:samson-3,James Samson,US
fl:do_ln:mikell-2,"Don Joe Mikell, II",US
fl:do_ln:moon-18,Dong-Jun Moon,US
fl:jo_ln:knox-1,Joel Alan Knox,GB
fl:da_ln:summerfield-1,David Summerfield,GB
fl:be_ln:watters-1,"Benjamin J. Watters, III",US
fl:gu_ln:xu-61,Guochun Xu,CN
fl:mo_ln:sakaue-2,Motoaki Sakaue,JP
fl:in_ln:salgadovaldivia-1,Ingrid Graciela Salgado Valdivia,CL
fl:jo_ln:mountz-1,Jonathan K. Mountz,US
fl:ai_ln:maddox-1,Aidan Maddox,US
fl:jo_ln:souppa-1,John Alex Souppa,US
fl:ra_ln:chiang-3,Randy Yang Chiang,US
fl:ma_ln:andrews-9,Matthew T. Andrews,US
fl:no_ln:kuwahara-3,Noboru Kuwahara,JP
fl:ke_ln:chen-35,Kevin Will Chen,US
fl:ma_ln:takenouchi-7,Masaaki Takenouchi,JP
fl:xi_ln:yan-121,Xiaoling Yan,CN
fl:ji_ln:sun-240,Jie Sun,US
fl:an_ln:montoya-8,Andrea Isabel Montoya,US
fl:ju_ln:zhao-55,Jun Zhao,CN
fl:fr_ln:hodgson-1,Fraser Hodgson,GB
fl:st_ln:kettner-1,Stefan Kettner,DE
fl:da_ln:harden-6,Daniel Harden,US
fl:co_ln:hede-1,Courtney Hede,US
fl:qi_ln:li-256,Qian Li,US
fl:ca_ln:potter-5,Cameron Potter,US
fl:ji_ln:zhang-50,Jingtian Zhang,CN
fl:ts_ln:liu-69,Tsung-Hsi Liu,US
fl:hy_ln:cha-68,Hyunbyung Cha,KR
fl:yu_ln:hirata-15,Yusuke Hirata,JP
fl:ka_ln:yu-48,Kang Yu,US
fl:pa_ln:courson-1,Paul A. Courson,US
fl:ha_ln:mou-1,Hao-Jan Mou,TW
fl:yu_ln:yao-57,Yujin Yao,CN
fl:ji_ln:chen-807,Jianyin Chen,CN
fl:ma_ln:crv-1,Matija Crv,SI
fl:pa_ln:martin-14,Paul Edward Martin,US
fl:ma_ln:park-57,Maris Park,US
fl:cl_ln:courtaigne-2,Clara Geneviève Marine Courtaigne,US
fl:ma_ln:menzi-2,Manfred Menzi,CH
fl:mi_ln:catania-1,Michael Ross Catania,US
fl:je_ln:emken-1,Jeremy Emken,US
fl:ro_ln:hubler-2,Robert B. Hubler,US
0263d787hqg021rdhmeo25j6w,Angela Orgusaar,EE
fl:ho_ln:park-166,Hongkyu Park,KR
fl:br_ln:booth-8,Bryan Booth,US
fl:yo_ln:zhang-165,Youbin Zhang,CN
fl:lo_ln:thole-1,Louis D. Thole,US
fl:st_ln:caelers-1,Steve Caelers,CA
fl:di_ln:dellavalle-1,Diego Della Valle,IT
fl:br_ln:johnson-127,Brian Johnson,US
fl:ja_ln:barajas-1,Jaime Felix Barajas,US
fl:ji_ln:xi-24,Jia Xi,US
fl:hu_ln:chin-7,Hui-Lun CHIN,TW
fl:vi_ln:dezen-3,Vic DeZen,CA
fl:eu_ln:park-46,Eun Ji Park,KR
fl:sh_ln:narasaki-2,Shohei Narasaki,JP
fl:ma_ln:vanderpool-3,Matthew T. Vanderpool,US
028bfc8t7f0haiim49p9zj49r,John Timothy Rucquoi-Berger,BE
fl:ja_ln:powderly-1,James M. Powderly,US
028dub7zfzdpx4hurzgm86y4l,Carolyn Anthoine Zanelli,US
fl:ch_ln:carroll-16,Charles Carroll,US
fl:et_ln:lee-2,Ethan Lee,KR
fl:ge_ln:vanderbeek-1,Gerardus Johannes Franciscus Theodorus van der Beek,NL
fl:ji_ln:wang-746,Jie Wang,CN
fl:mi_ln:evans-44,Micah Evans,US
fl:ka_ln:free-1,Kathleen Free,US
fl:ky_ln:ezra-1,Kyle Allen Ezra,US
fl:ma_ln:strosin-1,Marek Strosin,US
fl:mi_ln:entwistle-1,Michael Entwistle,GB
fl:th_ln:rohaczek-1,Thomas Rohaczek,AT
fl:ng_ln:trinh-5,Ngoc TRINH,US
fl:xi_ln:huang-202,Xinxin Huang,CN
fl:da_ln:tropp-1,David Tropp,US
029h02xp95ozqzmeck5jmqo21,Otto Täht,US
fl:ju_ln:mo-12,Jueguan Mo,CN
fl:yo_ln:shin-81,Young-Hwan Shin,KR
fl:jo_ln:ellena-1,Joseph Ellena,US
fl:gu_ln:zheng-48,Guanzheng ZHENG,US
fl:eu_ln:seo-33,Eunsook Seo,KR
fl:da_ln:sarnoff-2,David Sarnoff,US
fl:ch_ln:kuo-583,Chen-I Kuo,TW
fl:sh_ln:wang-310,Shu Wang,US
fl:ta_ln:kim-388,Taewoo Kim,US
fl:hu_ln:huang-126,Hui-Hsin Huang,TW
02af8gk4qr2p3ljv38xqgnn36,Mari Trichanh Thiphachan,US
fl:re_ln:schlegel-2,Reid Andersen Schlegel,US
fl:ye_ln:kim-112,Yeong Woo Kim,US
fl:di_ln:lin-30,Dingsong Lin,CN
fl:bo_ln:jiang-25,Bo Jiang,CN
fl:ha_ln:kim-558,Hansoo Kim,KR
fl:mi_ln:kemppi-1,Mikko Kemppi,FI
fl:se_ln:gunther-1,Sebastian Gonzalo Arrieta Gunther,US
fl:ma_ln:eastwood-1,Mark Eastwood,US
fl:st_ln:thomas-51,Stevon Thomas,US
fl:ma_ln:uttke-1,Mattias Uttke,SE
fl:si_ln:grand-1,Simon Grand,GB
fl:ni_ln:elison-1,Nicholas E. Elison,US
fl:ot_ln:allmendinger-1,Otto Karl Allmendinger,US
fl:ka_ln:kuber-1,Karsten Kuber,DE
fl:aa_ln:leimkuehler-1,Aaron Leimkuehler,US
fl:er_ln:wilson-3,Eric Lance Wilson,US
fl:fe_ln:tischer-1,Felix Tischer,DE
fl:su_ln:choi-325,Sun Gak CHOI,KR
fl:hu_ln:ma-65,Huixin Ma,CN
02cklncwsjfugausf7gn45kjq,Brian Illa,US
fl:av_ln:bajpai-1,Avinash Bajpai,US
fl:xu_ln:li-97,Xue Kang Li,CN
fl:sh_ln:chen-1432,Shangfa Chen,US
fl:yu_ln:yao-68,Yucheng Yao,CN
fl:an_ln:erickson-2,Anthony R. Erickson,US
fl:se_ln:baek-144,Seungho Baek,KR
fl:sa_ln:schuchardt-1,Sarah J. Schuchardt,US
fl:to_ln:watanabe-25,Toshiro Watanabe,JP
fl:ch_ln:gauvin-2,Christian Gauvin,CA
fl:le_ln:webb-2,Lee Alexander Webb,US
fl:wo_ln:choi-7,Woon Yung Choi,US
fl:zh_ln:wu-462,Zhaoyang Wu,CN
fl:ha_ln:liu-252,Haoliang Liu,CN
fl:ma_ln:waldman-5,Mark Waldman,US
fl:ni_ln:colin-1,Nicolas Colin,US
fl:ia_ln:ruppert-1,Ian Ruppert,US
fl:ni_ln:boyd-1,Nicol Alexander Boyd,CN
fl:ko_ln:saito-29,Koshun Saito,JP
fl:me_ln:wang-112,Meng Wang,CN
fl:ea_ln:zergiebel-1,Earl M. Zergiebel,US
fl:qi_ln:liu-140,Qiang Liu,US
fl:ga_ln:maselino-1,Gabriel T. Maselino,US
fl:sa_ln:uppu-2,Sai Uppu,US
fl:jo_ln:mahnke-2,Joshua Mahnke,US
fl:ki_ln:yoon-27,Kisang Yoon,KR
fl:em_ln:myers-1,Emiko Myers,US
fl:de_ln:grommet-1,Dean G. Grommet,US
fl:ta_ln:katsumoto-5,Taichi KATSUMOTO,JP
fl:jo_ln:ruter-1,John M. Ruter,US
fl:yi_ln:peng-40,Yi Bing Peng,US
fl:ka_ln:tackett-1,Katherine Elizabeth Tackett,US
fl:ch_ln:wei-283,ChunLi Wei,CN
fl:vi_ln:vedpathak-1,Vivek Vedpathak,IN
fl:mi_ln:german-1,Michael Gregory German,US
fl:lo_ln:laporte-1,Louis Lee LaPorte,US
fl:ay_ln:birsel-1,Ayse Birsel,US
fl:ph_ln:baur-1,Philipp Baur,US
fl:co_ln:chapman-9,Collin M. Chapman,US
fl:ti_ln:kuhlenkamp-1,Timon Kuhlenkamp,CH
fl:ti_ln:smith-39,Timothy Smith,US
fl:ro_ln:muggletonmole-1,Rohan Muggleton-Mole,US
fl:qi_ln:siegmundtpan-1,Qi Siegmundt-Pan,DE
fl:da_ln:ryu-26,Daihyung Ryu,KR
fl:am_ln:gadsby-1,Amber Gadsby,US
fl:ya_ln:tsai-5,Yaw Hong Tsai,US
fl:ch_ln:hsieh-169,Chih-Wen Hsieh,TW
fl:de_ln:liu-18,Debbie Liu,US
fl:be_ln:bass-2,Benjamin Raymond Bass,US
fl:da_ln:depeyster-1,Damon G. Depeyster,US
fl:bo_ln:norwood-1,Bobby Neal Norwood,US
fl:al_ln:sabatelli-1,Alessandro Francesco Sabatelli,US
fl:yi_ln:liu-281,Ying Liu,US
fl:an_ln:dibitonto-3,Anthony Di Bitonto,US
fl:do_ln:poulin-2,Donavan Paul Poulin,CA
fl:ji_ln:wu-719,Jiangkun Wu,US
fl:xu_ln:tian-31,Xuming Tian,US
fl:sa_ln:shah-50,Sahil Shah,US
fl:we_ln:yan-97,Wenzhou Yan,CN
fl:ne_ln:son-2,Nerry Son,KR
fl:ca_ln:mcvey-1,Cassandra A. S. McVey,US
fl:ye_ln:tan-19,Yee Hsien Tan,FR
fl:li_ln:luo-81,Lihong Luo,US
fl:ba_ln:voss-1,Barry Voss,US
fl:je_ln:canady-1,Jerome Canady,US
fl:da_ln:maggiotto-1,Damaris Maggiotto,US
fl:mi_ln:roberts-18,Michael W. Roberts,US
fl:ji_ln:zhao-326,Jianjia Zhao,CN
fl:ti_ln:gouge-1,Timothy D. Gouge,US
fl:do_ln:kim-607,Dongwook Kim,KR
fl:ta_ln:tajima-4,Takumi Tajima,JP
fl:ya_ln:matsuda-5,Yasuo Matsuda,JP
fl:ji_ln:yang-658,Jianbo Yang,CN
fl:en_ln:li-6,En-Chi Li,CN
fl:al_ln:williams-27,Alexander Williams,US
fl:sh_ln:chen-1099,Shihua Chen,US
fl:om_ln:ahmed-2,Omar Ahmed,US
fl:ta_ln:ding-1,Tai-lai Ding,US
02knzfodedu10ng81wqg996rg,Antonio Jose Soeiro,ZA
fl:to_ln:sasaki-81,Tomohiko Sasaki,JP
fl:jo_ln:homan-4,John Richard Homan,US
fl:al_ln:alvarado-7,Alexander Micheal Alvarado,US
fl:ju_ln:garciamansilla-1,Juan Garcia Mansilla,ES
fl:hu_ln:florin-1,Hubert Florin,CA
fl:sa_ln:choi-156,Sanghyun Choi,KR
fl:do_ln:zabkar-1,"Donald F. Zabkar, Jr.",US
fl:ca_ln:tabor-1,Calvin Tabor,US
fl:mi_ln:turner-6,Michael T. Turner,CA
fl:ro_ln:peer-3,Roy Peer,US
fl:ju_ln:hoenig-2,Julian Hoenig,US
fl:ri_ln:sciutto-1,Riccardo Sciutto,IT
fl:ri_ln:arote-1,Richard Arote,US
fl:an_ln:peace-1,Andrew Evan Peace,US
fl:th_ln:cheung-1,Thompson K. C. Cheung,CN
fl:da_ln:starr-3,David Starr,US
fl:je_ln:horne-3,Jesse John Horne,GB
fl:kr_ln:weber-1,Kristen Weber,US
fl:mi_ln:choi-123,Min-Kyung Choi,KR
fl:ma_ln:diaz-29,Martin Diaz,CO
fl:ma_ln:newson-1,Marc A. Newson,GB
fl:ha_ln:campbell-11,Hamish Campbell,US
fl:yo_ln:yang-179,Yong Yang,CN
fl:ke_ln:corl-2,Kenneth G. Corl,US
fl:so_ln:park-236,Soonhyun Park,KR
fl:da_ln:huang-20,Dan Huang,US
fl:qi_ln:ai-11,Qilong Ai,US
fl:ji_ln:zhang-721,Jinfeng Zhang,CN
02ne43cwsk9itiq44x98lr776,Mieczyslaw Susz,PL
fl:ya_ln:xu-156,Yang Xu,CN
fl:jo_ln:sill-1,Jonathan D. Sill,US
fl:ji_ln:zhuang-36,Jingyao Zhuang,CN
fl:ji_ln:mao-57,Jiawen Mao,CN
fl:ki_ln:robbins-2,Kierstyn R. Robbins,US
fl:el_ln:cho-1,Elizabeth A. Cho,US
fl:de_ln:park-52,Dennis S. Park,US
fl:sh_ln:chao-74,Shih-Tsang Chao,TW
fl:sh_ln:hayashi-79,Shintaro Hayashi,JP
fl:ma_ln:yamada-72,Masayuki Yamada,JP
fl:ma_ln:lucich-1,Mason Anthony Lucich,US
fl:da_ln:zhan-4,Danjing Zhan,US
fl:yu_ln:ding-71,Yu Ding,CN
fl:he_ln:nguyen-5,Henry Nguyen,US
fl:ch_ln:dimberg-1,Chris Dimberg,US
fl:ma_ln:bataille-2,Marine C. Bataille,US
fl:ti_ln:robinson-18,Timothy Robinson,US
fl:jo_ln:gomezgarcia-2,Jonathan Gomez Garcia,US
fl:gu_ln:chen-302,Guoxiang Chen,CN
fl:fu_ln:yu-40,Fuhai Yu,CN
fl:ti_ln:wang-151,Ting Wang,CN
fl:to_ln:horie-17,Toshihiko Horie,US
fl:ma_ln:chiaocheung-1,Marian Ming Chiao Cheung,US
fl:hi_ln:koyama-20,Hideo Koyama,JP
fl:ro_ln:kilian-5,Robert Kilian,US
fl:wi_ln:portzline-1,William Scott Portzline,US
fl:ev_ln:jones-12,Evan Jones,US
fl:ji_ln:yang-592,Jinli Yang,CN
fl:ca_ln:alvarado-6,Carlos Becerra Alvarado,US
fl:al_ln:das-5,Alok Das,IN
fl:xi_ln:yu-27,Xiaoqiang Yu,CN
fl:ta_ln:wonders-1,Tayler Wonders,US
fl:ma_ln:melkersson-1,Magnus Melkersson,SE
fl:ca_ln:hu-15,Caiyun Hu,CN
fl:pa_ln:mccormack-2,Paul McCormack,AU
fl:da_ln:turner-33,David G. Turner,US
fl:zh_ln:tian-97,Zhongqiang Tian,CN
fl:li_ln:graine-1,Lila Graine,US
fl:ke_ln:nakajima-4,Kentaro Nakajima,JP
fl:ma_ln:zaugg-2,Matt Zaugg,US
